site,year,pre_post_fire,pre_post_thin,postTime,plotid,obs,species,status,lifeform,layer_code,percent,notes
Valentine,2019,prefire,prethin,,VR11N,,ABMA,,TR,TSA,0.5,
Valentine,2019,prefire,prethin,,VR11N,,BOESTR,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR11N,,ARGIDA,,GR,TOG,1,
Valentine,2019,prefire,prethin,,VR11N,,CARROS,,GR,TOG,1,
Valentine,2019,prefire,prethin,,VR11N,,carex,,GR,TOG,0.5,
Valentine,2019,prefire,prethin,,VR11N,,DIECAN,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR11N,,ELYELY,,GR,TOG,0.5,
Valentine,2019,prefire,prethin,,VR11N,,GAYDIF,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR11N,,HIEALB,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR11N,,KELGAL,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR11N,,PHAHYD,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR11N,,PICO,,TR,TOV,3,
Valentine,2019,prefire,prethin,,VR11N,,PICO,,TR,TSA,0.5,
Valentine,2019,prefire,prethin,,VR11N,,STIOCC,,GR,TOG,0.5,
Valentine,2019,prefire,prethin,,VR11N,,SYMROT,,SH,SM,0.5,
Valentine,2019,prefire,prethin,,VR11N,,VIOPUR,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR12,,ABCO,,TR,TOV,55,
Valentine,2019,prefire,prethin,,VR12,,ABMA,,TR,TOV,5,
Valentine,2019,prefire,prethin,,VR12,,abies,,TOV,TSA,7,
Valentine,2019,prefire,prethin,,VR12,,ALLINT,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR12,,BOEPLA,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR12,,CARINT,,GR,TOG,0.5,
Valentine,2019,prefire,prethin,,VR12,,ELYGLA,,GR,TOG,7,
Valentine,2019,prefire,prethin,,VR12,,GALTRI,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR12,,MAPIN,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR12,,OSMBER,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR12,,PERBOL,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR12,,PHAMUT,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR12,,PICO,,TR,TOV,4,
Valentine,2019,prefire,prethin,,VR12,,PICO,,TOV,TSA,0.5,
Valentine,2019,prefire,prethin,,VR12,,RIBMON,,SH,SM,2,
Valentine,2019,prefire,prethin,,VR12,,SENINT,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR12,,SENINT,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR12,,SYMROT,,SS,TSS,0.5,
Valentine,2019,prefire,prethin,,VR12,,THAFEN,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR12,,THAOCC,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR12,,TRADIV,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR12,,TRADIV,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR12,,VIOPUR,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR12N,,ABMA,,TR,TOV,80,
Valentine,2019,prefire,prethin,,VR12N,,ABMA,,TR,TSA,0.5,
Valentine,2019,prefire,prethin,,VR12N,,AGAURT,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR12N,,AGRPAL,,GR,TOG,1,
Valentine,2019,prefire,prethin,,VR12N,,AMUT,,SH,SL,0.5,
Valentine,2019,prefire,prethin,,VR12N,,AQUPUB,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR12N,,BOEDIV,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR12N,,BOESTR,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR12N,,EUCBRE,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR12N,,SYMSPA,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR12N,,BROCAR,,GR,TOG,0.5,
Valentine,2019,prefire,prethin,,VR12N,,CARROS,,GR,TOG,0.5,
Valentine,2019,prefire,prethin,,VR12N,,carex,,GR,TOG,0.5,
Valentine,2019,prefire,prethin,,VR12N,,ELYGLA,,GR,TOG,6,
Valentine,2019,prefire,prethin,,VR12N,,ELYELY,,GR,TOG,0.5,
Valentine,2019,prefire,prethin,,VR12N,,ELYTRA,,GR,TOG,2,
Valentine,2019,prefire,prethin,,VR12N,,EPIANG,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR12N,,ERYCAP,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR12N,,GALTRI,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR12N,,GLIELA,,GR,TOG,0.5,
Valentine,2019,prefire,prethin,,VR12N,,KELGAL,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR12N,,LUPBRE,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR12N,,MUHJOR,,GR,TOG,0.5,
Valentine,2019,prefire,prethin,,VR12N,,OSMOCC,,FB,TOF,2,
Valentine,2019,prefire,prethin,,VR12N,,PACHBOL,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR12N,,PICO,,TR,TOV,3,
Valentine,2019,prefire,prethin,,VR12N,,PICO,,TR,TSA,0.5,
Valentine,2019,prefire,prethin,,VR12N,,POTR,,TR,TSA,0.5,
Valentine,2019,prefire,prethin,,VR12N,,RIBMON,,SH,SL,10,
Valentine,2019,prefire,prethin,,VR12N,,RIBMON,,SH,SM,2,
Valentine,2019,prefire,prethin,,VR12N,,SENINT,,FB,TOF,10,
Valentine,2019,prefire,prethin,,VR12N,,SENTRI,,FB,TOF,5,
Valentine,2019,prefire,prethin,,VR12N,,SYMROT,,SH,SL,0.5,
Valentine,2019,prefire,prethin,,VR12N,,THAFEN,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR12N,,VIOPUR,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR12N,,VIOPUR,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR13,,ABCO,,TR,TOV,45,
Valentine,2019,prefire,prethin,,VR13,,ABCO,,TOV,TSA,0.5,
Valentine,2019,prefire,prethin,,VR13,,ACTRUB,,FB,TOF,30,
Valentine,2019,prefire,prethin,,VR13,,AGAURT,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR13,,ALNINC,,TR,TOV,18,
Valentine,2019,prefire,prethin,,VR13,,CARINT,,GR,TOG,0.5,
Valentine,2019,prefire,prethin,,VR13,,CORSER,,SH,TSS,2,
Valentine,2019,prefire,prethin,,VR13,,ELYGLA,,GR,TOG,2,
Valentine,2019,prefire,prethin,,VR13,,epilobium,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR13,,FESRUB,,GR,TOG,0.5,
Valentine,2019,prefire,prethin,,VR13,,GALBIF,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR13,,GLYELA,,GR,TOG,5,
Valentine,2019,prefire,prethin,,VR13,,HACMIC,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR13,,HEUMIC,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR13,,LISCAN,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR13,,LUPPOL,,FB,TOF,1,
Valentine,2019,prefire,prethin,,VR13,,MAISTE,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR13,,ERYTIL,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR13,,NASOFF,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR13,,OSMBER,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR13,,PICO,,TR,TOV,12,
Valentine,2019,prefire,prethin,,VR13,,PICO,,TOV,TSA,0.5,
Valentine,2019,prefire,prethin,,VR13,,POTR,,TR,TOV,2,
Valentine,2019,prefire,prethin,,VR13,,POTR,,TR,TSA,0.5,
Valentine,2019,prefire,prethin,,VR13,,POTGLA,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR13,,RIBMON,,SH,SM,30,
Valentine,2019,prefire,prethin,,VR13,,SENINT,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR13,,SENTRI,,FB,TOF,1,
Valentine,2019,prefire,prethin,,VR13,,SOLCAN,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR13,,SYMROT,,SS,TSS,1,
Valentine,2019,prefire,prethin,,VR13,,THAFEN,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR13,,THAOCC,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR13,,VALCAL,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR13,,VERCAL,,FB,TOF,1,
Valentine,2019,prefire,prethin,,VR13N,,ABCO,,TR,TOV,5,
Valentine,2019,prefire,prethin,,VR13N,,ABMA,,TR,TOV,0,
Valentine,2019,prefire,prethin,,VR13N,,abies,,TR,TSA,2,
Valentine,2019,prefire,prethin,,VR13N,,ACTRUB,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR13N,,ADBI,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR13N,,AGAURT,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR13N,,AMUT,,SH,SL,0.5,
Valentine,2019,prefire,prethin,,VR13N,,AQUPUB,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR13N,,ARGIDA,,GR,TOG,0.5,
Valentine,2019,prefire,prethin,,VR13N,,CARINT,,GR,TOG,0.5,
Valentine,2019,prefire,prethin,,VR13N,,CARROS,,GR,TOG,0.5,
Valentine,2019,prefire,prethin,,VR13N,,CORSER,,GR,TOG,0.5,
Valentine,2019,prefire,prethin,,VR13N,,ELYGLA,,GR,TOG,1,
Valentine,2019,prefire,prethin,,VR13N,,EPIANG,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR13N,,EPICIL,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR13N,,GALTRI,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR13N,,GLYELA,,GR,TOG,20,
Valentine,2019,prefire,prethin,,VR13N,,HIEALB,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR13N,,KELGAL,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR13N,,LUPLEP,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR13N,,ERYBRE,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR13N,,ERYTIL,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR13N,,NASOFF,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR13N,,OSMOCC,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR13N,,PACHBOL,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR13N,,PICO,,TR,TOV,13,
Valentine,2019,prefire,prethin,,VR13N,,PIJE,,TR,TOV,15,
Valentine,2019,prefire,prethin,,VR13N,,POTR,,TR,TSA,0.5,
Valentine,2019,prefire,prethin,,VR13N,,POTGLA,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR13N,,PRVI,,SH,SL,0.5,
Valentine,2019,prefire,prethin,,VR13N,,PYRASA,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR13N,,RIBMON,,SH,SL,25,
Valentine,2019,prefire,prethin,,VR13N,,RIBMON,,SH,SM,1,
Valentine,2019,prefire,prethin,,VR13N,,SALLEM,,TR,TSA,0.5,
Valentine,2019,prefire,prethin,,VR13N,,SENINT,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR13N,,SENTRI,,FB,TOF,15,
Valentine,2019,prefire,prethin,,VR13N,,SYMROT,,SH,SL,1,
Valentine,2019,prefire,prethin,,VR13N,,TAROFF,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR13N,,THAFEN,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR13N,,VIOPUR,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR14,,ABCO,,TR,TOV,72,
Valentine,2019,prefire,prethin,,VR14,,ABCO,,TR,TSA,0.5,
Valentine,2019,prefire,prethin,,VR14,,ABMA,,TR,TOV,0.5,
Valentine,2019,prefire,prethin,,VR14,,ABMA,,TR,TSA,0.5,
Valentine,2019,prefire,prethin,,VR14,,BOEDIV,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR14,,ARAHOL,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR14,,ARTR,,SL,SL,0.5,
Valentine,2019,prefire,prethin,,VR14,,CARARC,,GR,TOG,20,
Valentine,2019,prefire,prethin,,VR14,,ELYELY,,GR,TOG,3,
Valentine,2019,prefire,prethin,,VR14,,GAYDIF,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR14,,LEPNUT,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR14,,LUPAND,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR14,,PEDATT,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR14,,PIJE,,TR,TOV,0.5,
Valentine,2019,prefire,prethin,,VR14,,POAWHE,,GR,TOG,2,
Valentine,2019,prefire,prethin,,VR14,,RIBMON,,SL,SL,0.5,
Valentine,2019,prefire,prethin,,VR14,,STETEN,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR14,,SYMROT,,SM,SM,0.5,
Valentine,2019,prefire,prethin,,VR14,,VIOPUR,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR14,,VIOPUR,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR14N,,ABCO,,TR,TOV,0.5,
Valentine,2019,prefire,prethin,,VR14N,,ABMA,,TR,TOV,0.5,
Valentine,2019,prefire,prethin,,VR14N,,abies,,TR,TSA,0.5,
Valentine,2019,prefire,prethin,,VR14N,,BOESTR,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR14N,,ARAHOL,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR14N,,ARTR,,SH,SM,27,
Valentine,2019,prefire,prethin,,VR14N,,ARTR,,SH,SL,0.5,
Valentine,2019,prefire,prethin,,VR14N,,CARINT,,GR,TOG,0.5,
Valentine,2019,prefire,prethin,,VR14N,,ERINAU,,SH,SL,0.5,
Valentine,2019,prefire,prethin,,VR14N,,CHRVIS,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR14N,,COLPAR,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR14N,,ELYELY,,GR,TOG,0.5,
Valentine,2019,prefire,prethin,,VR14N,,ERINUD,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR14N,,ERIUMB,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR14N,,LEPNUT,,FB,TOF,23,
Valentine,2019,prefire,prethin,,VR14N,,LUPAND,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR14N,,OSMOCC,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR14N,,PEDATT,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR14N,,PHAHAS,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR14N,,PICO,,TR,TOV,1,
Valentine,2019,prefire,prethin,,VR14N,,POAWHE,,GR,TOG,3,
Valentine,2019,prefire,prethin,,VR14N,,stipa,,GR,TOG,0.5,
Valentine,2019,prefire,prethin,,VR14N,,SYMROT,,SH,SL,0.5,
Valentine,2019,prefire,prethin,,VR14N,,SYMROT,,SH,SM,0.5,
Valentine,2019,prefire,prethin,,VR14N,,VIOPUR,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR14N,,WYEMOL,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR15,,PHAEGE,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR16,,ABCO,,TR,TOV,30,
Valentine,2019,prefire,prethin,,VR16,,ABCO,,TR,TSA,0.5,
Valentine,2019,prefire,prethin,,VR16,,BOEPLA,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR16,,ARPA,,SH,SM,1,
Valentine,2019,prefire,prethin,,VR16,,ARGIDA,,GR,TOG,0.5,
Valentine,2019,prefire,prethin,,VR16,,ARTCAN,,SH,SM,4,
Valentine,2019,prefire,prethin,,VR16,,CARROS,,GR,TOG,0.5,
Valentine,2019,prefire,prethin,,VR16,,ELYELY,,GR,TOG,0.5,
Valentine,2019,prefire,prethin,,VR16,,epilobium,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR16,,ERINUD,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR16,,GAYDIF,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR16,,LUPAND,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR16,,PEDATT,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR16,,PICO,,TR,TOV,19,
Valentine,2019,prefire,prethin,,VR16,,PIJE,,TR,TOV,19,
Valentine,2019,prefire,prethin,,VR16,,PYMROT,,SH,SM,4,
Valentine,2019,prefire,prethin,,VR16,,RICE,,SH,SM,2,
Valentine,2019,prefire,prethin,,VR16,,SYMROT,,SS,TSS,7,
Valentine,2019,prefire,prethin,,VR16N,,ABCO,,TR,TOV,5.6,
Valentine,2019,prefire,prethin,,VR16N,,ABCO,,TR,TSA,0.5,
Valentine,2019,prefire,prethin,,VR16N,,CARROS,,GR,TOG,0.5,
Valentine,2019,prefire,prethin,,VR16N,,PICO,,TR,TOV,38.5,
Valentine,2019,prefire,prethin,,VR16N,,PICO,,TR,TSA,0.5,
Valentine,2019,prefire,prethin,,VR16N,,RIBMON,,SH,SM,0.5,
Valentine,2019,prefire,prethin,,VR16N,,THAFEN,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR16N,,VIOPUR,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR16N,,VIOPUR,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR17,,FB#10,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR18,,FB#11,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR19,,ABMA,,TR,TOV,13,
Valentine,2019,prefire,prethin,,VR19,,ABMA,,TR,TSA,3,
Valentine,2019,prefire,prethin,,VR19,,GAYDIF,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR19,,PEDATT,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR19,,PICO,,TR,TOV,10,
Valentine,2019,prefire,prethin,,VR19,,PICO,,TR,TSA,0.5,
Valentine,2019,prefire,prethin,,VR19,,PICO,,TR,TSA,0.5,
Valentine,2019,prefire,prethin,,VR19,,PIMO,,TR,TOV,9,
Valentine,2019,prefire,prethin,,VR19,,PIMO,,SH,SM,1,
Valentine,2019,prefire,prethin,,VR19,,SYMROT,,SH,TSS,0.5,
Valentine,2019,prefire,prethin,,VR1N,,ABMA,,TR,TOV,15,
Valentine,2019,prefire,prethin,,VR1N,,ABMA,,TR,TSA,1,
Valentine,2019,prefire,prethin,,VR1N,,boechera,,FB,TOF,0.05,
Valentine,2019,prefire,prethin,,VR1N,,ASISPP,,FB,TOF,0.05,
Valentine,2019,prefire,prethin,,VR1N,,BRAZ,,FB,TOF,0.05,
Valentine,2019,prefire,prethin,,VR1N,,PENNEW,,FB,TOF,0.05,
Valentine,2019,prefire,prethin,,VR1N,,PICO,,TR,TOV,2,
Valentine,2019,prefire,prethin,,VR1N,,PIMO,,TR,TOV,3,
Valentine,2019,prefire,prethin,,VR1N,,PIMO,,TR,TSA,0.05,
Valentine,2019,prefire,prethin,,VR1N,,PIMO,,SH,SL,0.05,
Valentine,2019,prefire,prethin,,VR1N,,POAZ,,GR,TOG,7,
Valentine,2019,prefire,prethin,,VR1N,,POAZ,,GR,TOG,0.05,
Valentine,2019,prefire,prethin,,VR1N,,SYMROT,,SH,SL,0.05,
Valentine,2019,prefire,prethin,,VR2,,ABCO,,TR,TOV,7,
Valentine,2019,prefire,prethin,,VR2,,ABCO,,TR,TSA,0.5,
Valentine,2019,prefire,prethin,,VR2,,ABMA,,TR,TOV,13,
Valentine,2019,prefire,prethin,,VR2,,ABMA,,TR,TSA,0.5,
Valentine,2019,prefire,prethin,,VR2,,DENNAN,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR2,,epilobium,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR2,,FB#12,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR2,,FB#13,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR2,,FB#9,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR2,,GAYDIF,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR2,,KELGAL,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR2,,PHARAM,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR2,,PICO,,TR,TOV,11,
Valentine,2019,prefire,prethin,,VR2,,PICO,,TR,TSA,0.5,
Valentine,2019,prefire,prethin,,VR2,,POAZ,,GR,TOG,0.5,
Valentine,2019,prefire,prethin,,VR2,,SYMROT,,SH,SL,0.5,
Valentine,2019,prefire,prethin,,VR20,,ABMA,,TR,TOV,40,
Valentine,2019,prefire,prethin,,VR20,,ABMA,,TR,TSA,2,
Valentine,2019,prefire,prethin,,VR20,,ARGIDA,,GR,TOG,0.5,
Valentine,2019,prefire,prethin,,VR20,,CARROS,,GR,TOG,1,
Valentine,2019,prefire,prethin,,VR20,,ELYELY,,GR,TOG,0.5,
Valentine,2019,prefire,prethin,,VR20,,FRAXVEL,,TR,TSA,0.5,
Valentine,2019,prefire,prethin,,VR20,,HIEALB,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR20,,KELGAL,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR20,,PICO,,TR,TOV,37,
Valentine,2019,prefire,prethin,,VR20,,PICO,,TR,TSA,0.5,
Valentine,2019,prefire,prethin,,VR20,,PIMO,,TR,TOV,9,
Valentine,2019,prefire,prethin,,VR20,,SYMROT,,SH,SL,0.5,
Valentine,2019,prefire,prethin,,VR20N,,ABMA,,TR,TOV,28,
Valentine,2019,prefire,prethin,,VR20N,,ABMA,,TR,TSA,0.5,
Valentine,2019,prefire,prethin,,VR20N,,BOEDIV,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR20N,,ARGIDA,,GR,TOG,1,
Valentine,2019,prefire,prethin,,VR20N,,CARROS,,GR,TOG,0.5,
Valentine,2019,prefire,prethin,,VR20N,,ELYELY,,GR,TOG,0.5,
Valentine,2019,prefire,prethin,,VR20N,,PICO,,TR,TOV,8,
Valentine,2019,prefire,prethin,,VR20N,,PICO,,TR,TOV,1,
Valentine,2019,prefire,prethin,,VR20N,,PICO,,SS,TSS,0.5,
Valentine,2019,prefire,prethin,,VR20N,,PIJE,,TR,TOV,3,
Valentine,2019,prefire,prethin,,VR20N,,PIJE,,TR,TSA,0.5,
Valentine,2019,prefire,prethin,,VR20N,,STETEN,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR20N,,stipa,,GR,TOG,0.5,
Valentine,2019,prefire,prethin,,VR21,,ABMA,,TR,TOV,12,
Valentine,2019,prefire,prethin,,VR21,,abies,,TR,TSA,0.5,
Valentine,2019,prefire,prethin,,VR21,,APOAND,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR21,,BOEDIV,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR21,,ARAHOL,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR21,,ARGIDA,,GR,TOG,0.5,
Valentine,2019,prefire,prethin,,VR21,,ARTR,,SH,SM,1,
Valentine,2019,prefire,prethin,,VR21,,SYMSPA,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR21,,CARINT,,GR,TOG,0.5,
Valentine,2019,prefire,prethin,,VR21,,CARROS,,GR,TOG,7,
Valentine,2019,prefire,prethin,,VR21,,ELYELY,,GR,TOG,1,
Valentine,2019,prefire,prethin,,VR21,,ELYELY,,GR,TOG,0.5,
Valentine,2019,prefire,prethin,,VR21,,FESRUB,,GR,TOG,0.5,
Valentine,2019,prefire,prethin,,VR21,,GAYDIF,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR21,,KELGAL,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR21,,MUHJ0N,,GR,TOG,0.5,
Valentine,2019,prefire,prethin,,VR21,,PHARAM,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR21,,PICO,,TR,TOV,38,
Valentine,2019,prefire,prethin,,VR21,,PICO,,TR,TSA,0.5,
Valentine,2019,prefire,prethin,,VR21,,POAZ,,GR,TOG,0.5,
Valentine,2019,prefire,prethin,,VR21,,RIBMON,,SH,SM,0.5,
Valentine,2019,prefire,prethin,,VR21,,SENINT,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR21,,SENTRI,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR21,,SYMROT,,SH,SM,1,
Valentine,2019,prefire,prethin,,VR21,,VIOPUR,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR21N,,ABMA,,TR,TOV,30,
Valentine,2019,prefire,prethin,,VR21N,,ABMA,,TR,TSA,2,
Valentine,2019,prefire,prethin,,VR21N,,BOEDIV,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR21N,,BOEDIV,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR21N,,ARTR,,SH,SM,0.5,
Valentine,2019,prefire,prethin,,VR21N,,SYMSPA,,FB,TOF,3,
Valentine,2019,prefire,prethin,,VR21N,,CARINT,,GR,TOG,4,
Valentine,2019,prefire,prethin,,VR21N,,CARROS,,GR,TOG,1,
Valentine,2019,prefire,prethin,,VR21N,,ELYGLA,,GR,TOG,2.5,
Valentine,2019,prefire,prethin,,VR21N,,ELYELY,,GR,TOG,0.5,
Valentine,2019,prefire,prethin,,VR21N,,ERYCAP,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR21N,,GAYDIF,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR21N,,GRINV,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR21N,,MUHRIC,,GR,TOG,0.5,
Valentine,2019,prefire,prethin,,VR21N,,PICO,,TR,TOV,37,
Valentine,2019,prefire,prethin,,VR21N,,PIJE,,TR,TOV,3,
Valentine,2019,prefire,prethin,,VR21N,,PIMO,,TR,TOV,3,
Valentine,2019,prefire,prethin,,VR21N,,PIMO,,SH,SL,1,
Valentine,2019,prefire,prethin,,VR21N,,PIMO,,TR,TSA,1,
Valentine,2019,prefire,prethin,,VR21N,,VIOPUR,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR22,,ABCO,,TR,TSA,1,
Valentine,2019,prefire,prethin,,VR22,,ABCO,,TR,TOV,0.5,
Valentine,2019,prefire,prethin,,VR22,,ABMA,,TR,TSA,23,
Valentine,2019,prefire,prethin,,VR22,,ABMA,,TR,TOV,0.5,
Valentine,2019,prefire,prethin,,VR22,,BOEDIV,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR22,,ARTR,,SH,SM,0.5,
Valentine,2019,prefire,prethin,,VR22,,CALMON,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR22,,CARARC,,GR,TOG,1,
Valentine,2019,prefire,prethin,,VR22,,ELYELY,,GR,TOG,1,
Valentine,2019,prefire,prethin,,VR22,,ERINUD,,FB,TOF,0.5,
